,bond_daily_return,AAPL,JNJ,PG,TSLA,NVDA,MRNA,BA,SHOP,NEM,SPG,DIS
2019-10-11,6.923618085541428e-05,57.0151,120.689,111.776,16.526,4.62698,14.055,370.54,32.926,34.3665,123.268,129.25
2019-10-15,6.962615083461188e-05,56.8011,122.072,108.155,17.1927,4.88511,14.33,366.62,34.608,34.4304,123.515,128.99
2019-10-16,6.884617270408455e-05,56.5747,124.209,108.481,17.3167,4.83119,14.15,368.07,32.364,34.5591,123.372,130.08
2019-10-17,6.923618085541428e-05,56.7914,125.121,108.333,17.4647,4.83319,14.54,364.74,33.134,34.9972,123.458,131.58
2019-10-18,6.923618085541428e-05,57.0644,117.336,109.123,17.13,4.73862,14.81,339.98,31.434,35.1153,124.373,130.11
2019-10-21,7.079583181268667e-05,58.0511,117.639,110.612,16.9,4.87612,15.5,327.18,31.973,34.6771,127.061,129.48
2019-10-22,7.001608264878278e-05,57.9228,118.718,113.502,17.0387,4.86612,15.92,333.06,29.969,34.5319,128.178,131.61
2019-10-23,6.962615083461188e-05,58.6994,119.385,114.242,16.9787,4.85316,16.9,336.52,29.714,35.0611,128.33,130.35
2019-10-24,6.962615083461188e-05,58.7979,117.149,115.909,19.9787,4.89709,16.59,340.52,32.334,35.718,128.111,129.48
2019-10-25,7.079583181268667e-05,59.5203,117.963,114.488,21.8753,5.0886,17.01,335.85,31.745,35.7925,129.036,130.12
2019-10-28,7.274453736161313e-05,60.1145,118.698,114.716,21.8473,5.14474,17.03,336.9,32.493,35.4915,127.625,129.75
2019-10-29,7.23548724916867e-05,58.7269,118.649,114.824,21.0813,5.04807,16.99,344.85,31.252,35.482,126.814,128.71
2019-10-30,7.001608264878278e-05,58.7191,122.072,116.057,21.0007,5.05007,17.14,342.02,31.912,35.6628,125.403,128.83
2019-10-31,6.650532175767054e-05,60.0455,121.327,115.653,20.9947,5.00084,16.75,335.93,31.357,36.2946,124.984,129.15
2019-11-01,6.806604185438658e-05,61.7486,120.562,115.071,20.8873,5.03987,15.66,341.15,31.676,36.1852,127.825,131.96
2019-11-04,7.040597630569856e-05,62.1545,119.689,110.602,21.1647,5.23658,16.8,346.99,30.791,35.5274,131.124,132.13
2019-11-05,7.31341641264649e-05,62.0637,119.827,110.444,21.148,5.21461,16.89,354.1,29.55,34.3027,129.732,130.67
2019-11-06,7.118564917729664e-05,62.0914,120.345,111.776,21.772,5.1657,16.13,350.05,29.502,34.3936,128.636,130.49
2019-11-07,7.5471124928006e-05,62.8109,120.787,111.105,22.3693,5.18345,17.5,355.2,28.575,33.7358,129.38,132.17
2019-11-08,7.62498073600959e-05,62.9794,122.219,111.184,22.476,5.16949,17.49,348.92,29.764,33.4426,128.159,137.14
2019-11-12,7.5471124928006e-05,63.4198,120.709,110.78,23.3287,5.21461,17.99,360.73,30.556,33.7068,127.415,137.75
2019-11-13,7.39133033709205e-05,64.03,120.63,112.072,23.074,5.18885,18.25,360.36,31.431,34.1373,128.016,147.83
2019-11-14,7.157542840707798e-05,63.5875,120.345,111.924,23.29,5.21911,18.34,365.27,31.245,34.2939,129.16,146.27
2019-11-15,7.23548724916867e-05,64.3383,124.004,111.963,23.478,5.07981,19.37,369.48,31.238,34.3578,129.504,143.81
2019-11-18,7.118564917729664e-05,64.6667,123.895,113.246,23.3327,5.28102,19.45,367.27,32.298,34.768,129.274,146.77
2019-11-19,7.040597630569856e-05,64.4696,123.885,112.783,23.968,5.17468,19.36,364.83,31.628,35.0339,126.853,147.5
2019-11-20,6.806604185438658e-05,63.7214,124.916,113.581,23.4813,5.25357,20.18,368.72,31.705,35.1434,124.649,146.05
2019-11-21,6.962615083461188e-05,63.4318,125.377,111.786,23.6553,5.22878,20.2,364.27,31.607,34.9054,123.21,146.03
2019-11-22,6.962615083461188e-05,63.3766,126.877,111.746,22.2027,5.24638,20.69,369.14,31.452,34.796,124.211,147.41
2019-11-25,6.923618085541428e-05,64.4881,126.927,111.934,22.4227,5.50289,20.0,370.92,31.707,34.4952,125.498,148.8
2019-11-26,6.845612637285114e-05,63.9855,126.927,113.562,21.928,5.39865,20.33,371.3,33.619,34.8415,126.776,150.74
2019-11-27,6.962615083461188e-05,64.8461,127.465,113.117,22.07,5.43309,20.34,365.82,34.1,34.8782,127.158,150.58
2019-11-29,7.001608264878278e-05,64.7028,127.221,113.394,21.996,5.39616,20.36,364.01,33.675,35.0795,127.148,150.68
2019-12-02,7.196516950935816e-05,63.9542,127.102,113.996,22.3247,5.20942,19.76,353.08,33.084,35.389,125.193,149.72
2019-12-03,6.767591914114135e-05,62.8158,126.917,114.193,22.4133,5.17019,21.28,350.0,35.066,35.9762,124.544,147.7
2019-12-04,6.962615083461188e-05,63.3698,128.976,115.673,22.202,5.21362,21.27,346.78,37.2,35.8737,125.413,147.4
2019-12-05,7.079583181268667e-05,64.297,129.142,115.742,22.0247,5.19684,20.64,343.64,36.359,36.6698,124.888,146.56
2019-12-06,7.23548724916867e-05,65.5406,129.888,115.357,22.3927,5.28232,18.94,352.0,36.46,36.4881,124.659,146.78
2019-12-09,7.196516950935816e-05,64.6213,130.006,115.989,22.6353,5.28232,18.82,349.13,36.979,36.4145,125.975,145.34
2019-12-10,7.274453736161313e-05,64.9997,129.525,115.426,23.256,5.32734,18.87,345.84,36.8,36.6621,125.336,145.23
2019-12-11,7.040597630569856e-05,65.5555,130.457,115.781,23.5133,5.41112,18.65,347.93,37.308,37.496,122.276,146.71
2019-12-12,7.469229028500557e-05,65.722,130.771,115.703,23.9787,5.57817,18.45,344.24,37.205,37.6982,121.102,146.88
2019-12-13,7.157542840707798e-05,66.6169,130.809,116.551,23.8927,5.57617,18.62,339.65,38.557,37.8549,121.388,146.38
2019-12-16,7.430281586562337e-05,67.7571,131.182,116.639,25.4333,5.60513,18.52,325.07,39.363,37.5802,122.428,148.46
2019-12-17,7.430281586562337e-05,67.8873,132.83,116.413,25.266,5.6833,18.44,325.07,38.795,37.1013,121.655,147.73
2019-12-18,7.5471124928006e-05,67.7284,132.496,115.19,26.21,5.71368,18.64,328.72,39.694,37.5705,121.388,146.26
2019-12-19,7.5471124928006e-05,67.7945,134.496,116.037,26.936,5.86205,19.41,331.53,39.306,37.4787,122.237,146.15
2019-12-20,7.5471124928006e-05,67.6557,135.144,116.443,27.0393,5.95941,19.83,326.06,39.007,37.5241,122.352,146.88
2019-12-23,7.586048516672328e-05,68.7594,135.497,116.018,27.948,5.94572,19.7,335.55,38.913,38.2922,121.922,144.68
2019-12-24,7.469229028500557e-05,68.8225,135.026,116.323,28.35,5.94082,19.75,331.03,39.939,38.6705,122.59,145.29
2019-12-26,7.469229028500557e-05,70.1874,134.938,116.323,28.7293,5.95492,19.86,327.97,40.875,39.1377,123.305,145.7
2019-12-27,7.39133033709205e-05,70.1597,134.86,117.133,28.692,5.8971,19.52,328.19,40.8,39.1561,124.106,145.75
2019-12-30,7.469229028500557e-05,70.5778,134.448,115.613,27.6467,5.78358,19.05,324.47,39.636,40.1089,124.106,143.77
2019-12-31,7.5471124928006e-05,71.0911,134.967,116.018,27.8887,5.85806,19.56,323.83,39.758,39.8351,125.279,144.63
2020-01-02,7.39133033709205e-05,72.7161,135.066,114.646,28.684,5.97288,19.23,331.35,40.781,39.6243,122.009,148.2
2020-01-03,7.079583181268667e-05,72.0115,133.496,113.858,29.534,5.87724,18.89,330.79,40.429,39.2644,122.237,146.5
2020-01-06,7.118564917729664e-05,72.5811,133.339,114.016,30.1027,5.90189,18.13,331.77,41.333,39.6601,122.876,145.65
2020-01-07,7.196516950935816e-05,72.2432,134.154,113.335,31.2707,5.97338,17.78,335.29,41.45,39.6339,121.474,145.7
2020-01-08,7.352375279379153e-05,73.4042,134.134,113.788,32.8093,5.98467,17.98,329.41,41.81,38.5785,122.276,145.4
2020-01-09,7.274453736161313e-05,74.966,134.536,115.051,32.0893,6.05026,18.4,334.35,43.02,38.1925,121.283,144.83
2020-01-10,7.196516950935816e-05,75.1306,134.222,115.16,31.8767,6.08272,19.14,327.97,42.917,38.7527,121.779,144.62
2020-01-13,7.274453736161313e-05,76.739,134.81,115.999,34.99,6.27322,20.26,328.27,44.025,38.9171,122.18,143.88
2020-01-14,7.157542840707798e-05,75.7013,135.575,115.811,35.86,6.1562,20.0,330.38,44.122,39.2644,123.716,145.2
2020-01-15,7.040597630569856e-05,75.3751,136.036,117.005,34.5667,6.11388,20.24,327.85,44.851,39.8981,123.706,144.32
2020-01-16,7.118564917729664e-05,76.3201,137.135,117.113,34.2333,6.19736,21.01,330.04,45.13,40.1747,124.917,145.12
2020-01-17,7.23548724916867e-05,77.1667,138.027,117.419,34.0333,6.20614,20.62,322.23,45.488,39.8623,124.278,144.33
2020-01-21,7.001608264878278e-05,76.6433,138.116,117.133,36.48,6.17257,20.94,311.52,46.544,40.0731,125.393,143.56
2020-01-22,6.962615083461188e-05,76.9164,137.184,117.32,37.97,6.22532,21.97,307.17,46.476,40.136,122.78,144.01
2020-01-23,6.845612637285114e-05,77.2859,137.439,116.787,38.1467,6.29501,21.47,315.91,46.925,40.0634,123.83,142.2
2020-01-24,6.689555910033285e-05,77.0633,137.252,116.935,37.6533,6.2361,21.12,321.14,46.548,40.6043,121.798,140.08
2020-01-27,6.338204629385835e-05,74.7995,137.635,117.439,37.2,5.98007,22.74,314.73,45.111,40.8529,119.109,135.9
2020-01-28,6.494399006440332e-05,76.9144,138.321,117.774,37.7933,6.17337,22.36,314.69,46.766,40.6139,117.737,138.37
2020-01-29,6.299146465793548e-05,78.5236,139.292,116.857,38.7333,6.11318,20.55,320.12,47.167,40.907,117.774,136.06
2020-01-30,6.18194899655311e-05,78.4093,139.125,117.696,42.72,6.11977,20.99,321.39,47.688,41.2262,114.751,137.81
2020-01-31,5.947450587262537e-05,74.9374,137.743,116.443,43.37,5.8861,20.51,316.39,46.566,41.3095,111.987,138.31
2020-02-03,6.0647170438077325e-05,74.7295,138.948,116.906,52.0,5.98337,20.38,314.13,46.939,41.7961,111.681,141.32
2020-02-04,6.338204629385835e-05,77.1962,140.273,117.419,59.1367,6.1525,20.87,316.06,48.546,40.5481,115.448,144.73
2020-02-05,6.533438035116745e-05,77.822,142.498,118.494,48.98,6.24309,20.05,327.6,47.556,40.6139,118.118,141.37
2020-02-06,6.494399006440332e-05,78.7356,142.067,118.81,49.93,6.32924,19.88,339.41,47.298,40.6962,118.47,142.7
2020-02-07,6.260084472953231e-05,77.6654,140.548,117.814,49.87,6.26346,23.24,334.76,47.869,40.3566,118.594,141.02
2020-02-10,6.142875511461199e-05,78.0331,140.518,117.892,51.42,6.54661,23.65,342.63,49.169,40.7233,120.301,142.59
2020-02-11,6.260084472953231e-05,77.5658,140.635,116.018,51.6267,6.66945,21.35,342.38,49.275,40.5394,119.492,141.01
2020-02-12,6.377258964507249e-05,79.4046,139.793,115.347,51.1533,6.78526,19.01,345.39,53.125,40.2357,117.03,141.85
2020-02-13,6.338204629385835e-05,78.839,138.871,116.758,53.6,6.74142,19.045,342.82,53.297,40.3469,118.403,140.9
2020-02-14,6.260084472953231e-05,78.8588,138.91,117.863,53.3367,7.21432,19.0,340.49,53.122,40.4029,118.623,139.54
2020-02-18,6.10379819414586e-05,77.4159,138.007,116.689,57.2267,7.38298,18.91,338.88,53.641,41.7873,118.833,139.14
2020-02-19,6.142875511461199e-05,78.5356,137.811,117.212,61.16,7.8348,18.92,338.3,54.321,42.3281,116.973,141.3
2020-02-20,5.986543241132125e-05,77.7323,137.292,118.268,59.96,7.68531,18.54,336.28,53.558,44.0975,119.997,140.37
2020-02-21,5.75192976255412e-05,75.9703,138.734,118.386,60.0667,7.32099,18.23,330.38,52.066,45.3261,121.455,138.97
2020-02-24,5.438896734411003e-05,72.3623,135.879,115.209,55.5867,6.80385,18.59,317.9,49.096,46.0777,120.206,133.01
2020-02-25,5.243126126464048e-05,69.9095,134.693,113.473,53.3267,6.52365,23.76,304.14,46.646,45.0513,115.505,128.19
2020-02-26,5.243126126464048e-05,71.02,133.79,112.269,51.92,6.66345,29.16,305.59,47.118,45.2893,112.892,123.36
2020-02-27,5.125617572176999e-05,66.3774,129.545,106.064,45.2667,6.29221,26.16,287.76,43.837,42.6581,107.418,118.04
2020-02-28,4.459080337038124e-05,66.3379,125.22,105.797,44.5333,6.72787,25.93,275.11,46.331,40.9158,105.082,117.65
2020-03-02,4.341340280400452e-05,72.5121,130.387,111.736,49.5733,6.88592,29.88,289.27,48.84,42.9318,108.629,119.98
2020-03-03,4.0271965861427006e-05,70.212,126.259,110.414,49.7,6.6235,27.91,280.62,47.694,45.5912,104.568,116.45
2020-03-04,4.0271965861427006e-05,73.4691,133.605,116.343,49.9667,7.08724,27.49,283.12,51.223,46.8875,105.426,119.18
2020-03-05,3.634168329846865e-05,71.0831,132.232,113.641,48.3033,6.80804,28.01,260.37,49.822,47.8799,102.374,113.98
2020-03-06,2.9257389613679408e-05,70.1399,132.251,113.67,46.9,6.6273,29.61,262.33,47.207,48.1296,101.649,115.27
2020-03-09,2.1371150091376023e-05,64.5918,127.054,108.451,40.5333,6.11448,24.29,227.17,41.832,43.9282,87.9795,104.35
2020-03-10,3.0045155697155934e-05,69.2462,131.888,112.635,43.0233,6.50348,22.34,231.01,45.034,44.4786,95.1559,111.46
2020-03-11,3.240751982014345e-05,66.8425,122.729,104.278,42.2833,6.14003,23.61,189.08,42.231,42.3098,86.6663,105.51
2020-03-12,3.4768484046932e-05,60.2408,116.786,95.1644,37.37,5.38867,22.3,154.84,37.778,40.8577,71.2873,91.81
2020-03-13,3.7128050038637284e-05,67.4575,125.053,106.577,36.44,5.99966,21.3,170.2,39.09,36.3148,76.6521,102.52
2020-03-16,2.886344815444808e-05,58.7802,118.375,101.378,29.6713,4.89229,26.49,129.61,32.229,37.4466,56.1752,95.01
2020-03-17,4.0271965861427006e-05,61.3661,127.191,110.484,28.68,5.41262,28.18,124.14,35.509,42.1066,50.2575,93.53
2020-03-18,4.655236478057212e-05,59.8614,125.681,109.753,24.0813,5.05237,31.58,101.89,33.683,38.2177,38.3542,88.8
2020-03-19,4.419837517355418e-05,59.4021,118.306,103.568,28.5093,5.30537,28.27,97.71,33.25,38.3754,47.5933,94.93
2020-03-20,3.634168329846865e-05,55.6315,111.627,95.7101,28.502,5.12557,28.2,95.01,34.606,37.2899,41.1052,85.98
2020-03-23,3.0045155697155934e-05,54.4507,103.478,91.2932,28.9527,5.29847,26.57,105.62,37.539,38.3,42.8293,85.76
2020-03-24,3.319466335782728e-05,59.9116,110.981,96.5012,33.6667,6.20734,25.82,127.68,43.0,43.6709,46.7312,98.12
2020-03-25,3.4768484046932e-05,59.5843,111.196,94.2983,35.95,6.11877,27.13,158.73,44.66,43.7077,53.2287,100.73
2020-03-26,3.280111102821337e-05,62.7172,117.875,100.332,35.21,6.40773,27.94,180.55,44.741,44.3878,53.0248,105.36
2020-03-27,2.8469467739711263e-05,60.1225,114.687,102.936,34.29,6.29541,30.05,162.0,42.162,42.6135,49.6682,96.4
2020-03-30,2.768139001307901e-05,61.8371,123.857,107.454,33.4767,6.61602,30.48,152.28,43.038,42.6231,48.0471,99.8
2020-03-31,2.768139001307901e-05,61.709,122.111,102.789,34.9333,6.5664,29.95,149.14,41.693,41.6288,46.8428,96.6
2020-04-01,2.4527519346673188e-05,58.4657,119.924,102.167,32.104,6.05526,29.67,130.7,38.467,42.7238,40.164,94.92
2020-04-02,2.492188974012599e-05,59.4393,123.995,106.902,30.298,6.36351,33.2,123.27,34.63,44.3412,37.5769,96.97
2020-04-03,2.4527519346673188e-05,58.5871,124.945,107.534,32.0007,6.07622,34.84,124.52,35.765,43.3478,39.8913,93.88
2020-04-06,2.6498981064992932e-05,63.6968,130.153,110.089,34.4167,6.68622,34.64,148.77,39.265,46.071,46.1591,99.58
2020-04-07,2.9651292125398854e-05,62.9579,128.015,105.383,36.3633,6.45237,32.02,141.58,37.854,45.9316,51.9825,101.24
2020-04-08,3.0438980336500165e-05,64.5679,133.398,107.554,36.59,6.64997,32.42,146.87,41.451,46.4569,53.7161,101.07
2020-04-09,2.886344815444808e-05,65.0373,131.516,107.149,38.2,6.55011,31.86,151.84,41.774,52.6888,58.2073,104.5
2020-04-13,3.0045155697155934e-05,66.3125,130.163,108.343,43.3967,6.72237,32.9,147.33,44.745,54.9525,55.7566,103.5
2020-04-14,3.0045155697155934e-05,69.6621,135.987,113.039,47.3267,7.07355,34.66,141.0,49.606,55.0609,57.8488,106.03
2020-04-15,2.492188974012599e-05,69.0254,137.498,113.295,48.6567,6.99586,37.25,145.98,49.717,53.5266,52.2743,103.37
2020-04-16,2.4133109912671813e-05,69.5754,139.371,113.532,49.68,7.34104,40.6,134.24,52.643,55.0696,45.339,102.02
2020-04-17,2.5710513436916216e-05,68.6291,141.557,116.511,50.26,7.28184,46.85,154.0,59.039,54.4553,47.9175,106.63
2020-04-20,2.492188974012599e-05,67.2031,141.233,112.683,49.7567,7.15052,51.69,143.61,62.99,54.7397,45.9626,102.26
2020-04-21,2.294964729032678e-05,65.1298,139.38,111.825,45.78,6.71388,49.26,136.33,58.5,54.4911,45.7329,100.54
2020-04-22,2.492188974012599e-05,67.0023,142.479,111.588,48.8067,7.12816,51.2,134.97,62.656,56.7528,44.7936,100.99
2020-04-23,2.4133109912671813e-05,66.7451,144.813,112.299,47.0433,7.07505,47.44,137.74,62.049,57.4049,45.3829,101.0
2020-04-24,2.3738661430350305e-05,68.6717,144.205,111.736,48.3433,7.21362,50.5,128.98,64.319,58.022,43.9649,101.19
2020-04-27,2.6498981064992932e-05,68.7209,143.676,110.474,53.25,7.40025,48.05,128.68,62.858,57.5616,48.8318,106.06
2020-04-28,2.4527519346673188e-05,67.6062,140.979,109.951,51.2733,7.25786,47.88,131.3,63.365,57.6167,54.0746,106.21
2020-04-29,2.492188974012599e-05,69.8247,139.9,110.138,53.3667,7.43472,46.37,139.0,63.999,57.3227,58.7451,112.25
2020-04-30,2.5316221101023828e-05,71.299,139.713,110.868,52.1267,7.28084,45.99,141.02,63.229,54.6846,57.0116,108.15
2020-05-01,2.5316221101023828e-05,70.1499,138.086,109.901,46.7533,7.04438,47.93,133.37,61.364,56.0719,53.9641,105.5
2020-05-04,2.5316221101023828e-05,71.1423,138.066,108.885,50.7467,7.25586,50.5,131.46,65.889,57.6816,53.8009,103.18
2020-05-05,2.610476675579676e-05,72.2145,139.214,109.123,51.2133,7.31719,49.34,125.4,68.611,59.6763,51.7002,101.06
2020-05-06,2.8469467739711263e-05,72.9587,137.89,106.379,52.1733,7.41793,48.95,121.86,73.353,57.3962,47.5933,100.88
2020-05-07,2.492188974012599e-05,73.7096,137.439,105.521,52.0033,7.59446,53.19,128.65,72.276,59.3541,48.6688,105.57
2020-05-08,2.7287292685862496e-05,75.4647,138.468,109.063,54.6267,7.78467,59.25,133.44,70.897,59.3454,49.5404,109.16
2020-05-11,2.886344815444808e-05,76.6533,138.841,108.471,54.0867,8.0364,66.9,128.91,75.034,57.875,47.0297,107.77
2020-05-12,2.7287292685862496e-05,75.776,137.017,107.751,53.96,7.7747,62.35,125.22,74.228,57.4436,46.5701,104.56
2020-05-13,2.5316221101023828e-05,74.8635,137.008,107.159,52.73,7.75214,65.18,121.5,75.438,58.7389,43.6913,102.92
2020-05-14,2.492188974012599e-05,75.3207,137.478,107.07,53.5567,8.00166,64.56,122.52,75.429,61.2667,44.0164,105.91
2020-05-15,2.5316221101023828e-05,74.8782,140.087,107.81,53.2767,8.46057,66.69,120.0,76.7,62.4256,43.82,109.05
2020-05-18,2.886344815444808e-05,76.6413,140.164,109.309,54.2433,8.71908,80.0,135.44,73.802,60.9184,48.5925,116.85
2020-05-19,2.768139001307901e-05,76.1988,138.772,105.767,53.8667,8.77401,71.67,130.44,75.301,61.9477,48.5582,114.37
2020-05-20,2.689315637249834e-05,77.68,137.517,106.547,54.37,8.93785,73.47,133.32,77.8,60.4202,47.5332,119.92
2020-05-21,2.689315637249834e-05,77.1007,136.615,104.989,55.1733,8.74404,67.05,139.0,80.235,58.3616,47.8154,117.83
2020-05-22,2.610476675579676e-05,77.5983,135.37,105.916,54.46,8.99408,69.0,137.53,82.517,57.965,46.611,118.02
2020-05-26,2.7287292685862496e-05,77.0712,135.545,105.393,54.59,8.68674,57.71,144.73,76.789,54.436,50.5902,120.95
2020-05-27,2.689315637249834e-05,77.4091,135.859,107.149,54.6833,8.49461,52.18,149.52,75.0,53.9949,53.9544,121.53
2020-05-28,2.768139001307901e-05,77.4437,137.802,109.171,53.72,8.45677,55.54,149.82,74.443,53.9861,51.0174,116.75
2020-05-29,2.5710513436916216e-05,77.3669,139.479,109.033,55.6667,8.84379,61.5,145.85,75.78,53.7559,49.2677,117.3
2020-06-01,2.610476675579676e-05,78.3178,138.017,110.296,59.8733,8.77471,62.18,151.39,75.8,55.6133,52.5975,118.77
2020-06-02,2.689315637249834e-05,78.6814,139.008,111.046,58.77,8.79369,59.87,153.31,77.95,53.7559,54.1776,118.75
2020-06-03,3.0438980336500165e-05,79.1119,139.38,111.51,58.8633,8.73835,59.89,173.16,76.202,51.7244,62.2285,122.18
2020-06-04,3.240751982014345e-05,78.4311,137.586,109.161,57.6267,8.73935,60.59,184.3,73.519,51.6141,65.5145,123.69
2020-06-05,3.594844171850298e-05,80.6663,138.116,111.312,59.0433,8.89204,58.19,205.43,72.777,50.5616,75.6508,124.82
2020-06-08,3.4768484046932e-05,81.1433,137.615,111.973,63.3267,8.77751,59.1,230.5,73.067,51.2814,81.5438,127.28
2020-06-09,3.319466335782728e-05,83.7045,136.851,111.322,62.71,9.01776,58.23,216.74,74.17,52.7866,73.8333,123.89
2020-06-10,2.9651292125398854e-05,85.8578,138.586,112.151,68.3367,9.33765,60.07,203.41,74.364,54.227,70.8802,122.18
2020-06-11,2.610476675579676e-05,81.7375,132.084,109.359,64.8567,8.76881,60.2,170.0,72.512,51.7427,61.4085,112.64
2020-06-12,2.8075448361919442e-05,82.4423,133.291,108.757,62.3533,8.90453,62.0,189.51,74.258,51.1981,64.8755,115.49
2020-06-15,2.8075448361919442e-05,83.4621,132.447,109.773,66.06,9.14496,66.57,190.94,80.547,52.4906,63.5178,117.08
2020-06-16,2.9651292125398854e-05,85.6736,135.448,111.115,65.4767,9.04002,64.34,197.77,80.576,51.6595,64.4837,118.44
2020-06-17,2.9257389613679408e-05,85.5543,135.036,110.928,66.12,9.20706,63.31,192.54,81.736,51.3181,61.1967,117.65
2020-06-18,2.8075448361919442e-05,85.5888,134.468,112.2,66.93,9.18909,64.95,192.29,86.356,51.2717,60.5902,118.37
2020-06-19,2.768139001307901e-05,85.099,134.86,111.855,66.7267,9.23232,66.35,187.02,88.1,52.5563,57.311,114.35
2020-06-22,2.8075448361919442e-05,87.3263,134.448,110.75,66.2867,9.49714,64.75,188.52,90.481,53.7559,58.5324,115.92
2020-06-23,2.8469467739711263e-05,89.1908,133.957,110.73,66.7867,9.42044,62.94,187.88,91.134,54.3934,59.8808,116.59
2020-06-24,2.7287292685862496e-05,87.6142,131.113,109.507,64.0567,9.20666,64.84,176.69,89.7,53.931,55.5956,112.07
2020-06-25,2.689315637249834e-05,88.7767,130.966,110.888,65.7333,9.46039,62.0,174.88,91.632,54.0974,55.4487,111.36
2020-06-26,2.5316221101023828e-05,86.052,129.221,108.392,63.9833,9.12619,61.28,170.01,91.0,54.789,52.855,109.1
2020-06-29,2.5316221101023828e-05,88.0347,130.368,110.671,67.29,9.17111,62.08,194.49,92.242,54.9729,58.1729,111.52
2020-06-30,2.610476675579676e-05,88.7671,131.868,112.467,71.9867,9.46818,64.21,183.3,94.92,57.0044,58.3856,111.51
2020-07-01,2.7287292685862496e-05,88.5995,131.633,112.861,74.6433,9.50033,61.59,180.32,101.664,56.6552,59.6081,113.01
2020-07-02,2.689315637249834e-05,88.5995,132.172,113.7,80.5767,9.5825,58.57,180.81,102.997,56.2857,58.7537,112.18
2020-07-06,2.7287292685862496e-05,90.9707,134.065,114.41,91.44,9.80824,59.15,187.91,98.677,56.4889,58.8558,114.43
2020-07-07,2.5710513436916216e-05,90.6897,133.947,114.972,92.6567,9.84061,61.09,178.88,101.399,57.6797,56.2945,113.63
2020-07-08,2.6498981064992932e-05,92.7998,134.34,115.594,91.06,10.1838,61.58,180.08,101.73,58.5658,56.1066,116.66
2020-07-09,2.4527519346673188e-05,93.1329,133.605,115.209,92.9533,10.4763,64.97,173.28,104.002,57.9205,53.1534,116.81
2020-07-10,2.5710513436916216e-05,93.3623,133.486,116.541,102.977,10.4473,62.61,178.44,103.186,57.1349,55.7329,119.34
2020-07-13,2.5316221101023828e-05,92.9316,136.144,116.689,99.8033,10.021,71.78,175.65,96.875,54.9729,55.4792,116.22
2020-07-14,2.492188974012599e-05,94.47,138.704,117.666,101.12,10.3455,75.04,179.96,97.441,57.0334,53.9468,118.66
2020-07-15,2.5316221101023828e-05,95.1214,139.018,117.113,103.067,10.1958,80.22,187.94,95.945,57.3759,58.0052,120.9
2020-07-16,2.4527519346673188e-05,93.9496,139.94,117.35,100.043,10.103,81.81,178.7,92.549,56.8302,54.7916,119.43
2020-07-17,2.5316221101023828e-05,93.7605,140.037,118.178,100.057,10.1698,94.85,175.66,92.813,58.0946,54.3558,118.65
2020-07-20,2.4527519346673188e-05,95.7354,140.273,117.804,109.533,10.4783,82.68,174.42,100.939,59.2681,52.6299,117.79
2020-07-21,2.4133109912671813e-05,94.4141,140.401,117.646,104.557,10.2967,80.86,178.63,95.283,59.3599,53.0934,118.62
2020-07-22,2.3738661430350305e-05,94.679,140.655,118.662,106.157,10.4063,83.225,179.79,95.733,60.4503,54.0327,119.03
2020-07-23,2.3344173892159148e-05,90.3693,140.283,119.421,100.87,10.098,75.33,176.45,92.841,60.7269,53.8333,118.12
2020-07-24,2.3344173892159148e-05,90.1456,138.881,119.225,94.4667,10.1628,73.21,173.76,92.981,61.6314,52.7624,117.61
2020-07-27,2.4527519346673188e-05,92.2833,138.007,119.569,102.64,10.3893,79.91,170.21,97.639,63.746,53.9725,116.31
2020-07-28,2.3344173892159148e-05,90.7665,137.664,121.04,98.4333,10.1838,81.49,170.84,98.5,63.331,55.8711,116.18
2020-07-29,2.294964729032678e-05,92.509,137.409,121.444,99.94,10.4333,79.51,166.01,105.359,62.6839,57.1346,115.61
2020-07-30,2.17658330252668e-05,93.6276,137.674,124.394,99.1667,10.5813,77.63,161.95,104.884,60.6253,55.42,115.66
2020-07-31,2.17658330252668e-05,103.436,136.674,124.118,95.3833,10.5813,74.1,158.0,102.4,63.8941,54.3139,116.94
2020-08-03,2.2160476864652168e-05,106.029,138.164,124.275,99.0,10.9756,77.98,162.27,108.305,62.9247,53.163,116.35
2020-08-04,2.0581666907881768e-05,106.74,138.046,126.643,99.1333,11.1932,78.46,165.07,108.0,64.8625,54.8698,117.29
2020-08-05,2.17658330252668e-05,107.124,139.145,126.298,99.0,11.2512,75.8,174.28,109.465,64.9747,54.4427,127.61
2020-08-06,2.17658330252668e-05,110.868,138.34,125.637,99.3067,11.3001,73.76,172.2,108.813,64.7339,53.3098,130.82
2020-08-07,2.255508161708164e-05,108.337,139.332,126.407,96.8467,11.1642,74.1,170.02,105.312,63.6271,54.1728,129.93
2020-08-10,2.3344173892159148e-05,109.931,138.801,126.939,94.57,11.1303,72.01,179.41,100.556,62.6839,57.0307,128.79
2020-08-11,2.5316221101023828e-05,106.662,137.802,126.11,91.6267,10.8169,68.97,180.13,97.199,58.0501,58.4924,130.49
2020-08-12,2.7287292685862496e-05,110.209,140.331,128.222,103.65,11.4041,69.52,175.44,99.1,58.1605,59.0855,131.79
2020-08-13,2.8075448361919442e-05,112.139,138.782,128.528,108.067,11.4071,67.83,174.73,99.99,59.1936,57.5093,130.96
