riskhater_wealth,riskhater_creturns,naive_wealth,naive_creturns,markowitzsavvy1_wealth,markowitzsavvy1_creturns,markowitzsavvy2_wealth,markowitzsavvy2_creturns,markowitzsavvy3_wealth,markowitzsavvy3_creturns
1.03244,0.0324392,2.75104,1.75104,1.34474,0.344741,3.73806,2.73806,15.211,14.211
1.03249,0.032486,2.71411,1.71411,1.34346,0.343462,3.7189,2.7189,14.4185,13.4185
1.03253,0.0325312,2.72475,1.72475,1.34132,0.341318,3.68746,2.68746,13.1841,12.1841
1.03258,0.0325761,2.75697,1.75697,1.34373,0.343732,3.72118,2.72118,14.394,13.394
1.03262,0.0326209,2.77154,1.77154,1.34578,0.345781,3.7499,2.7499,15.508,14.508
1.03267,0.0326665,2.77079,1.77079,1.34761,0.347606,3.77557,2.77557,16.5719,15.5719
1.03271,0.0327114,2.82334,1.82334,1.35481,0.354813,3.87952,2.87952,21.164,20.164
1.03275,0.0327542,2.82584,1.82584,1.35424,0.354241,3.87036,2.87036,20.6529,19.6529
1.0328,0.032797,2.75604,1.75604,1.35241,0.35241,3.84262,2.84262,19.1537,18.1537
1.03284,0.0328394,2.7813,1.7813,1.35078,0.350785,3.81809,2.81809,17.9148,16.9148
1.03288,0.032883,2.74305,1.74305,1.34482,0.344822,3.73017,2.73017,13.7511,12.7511
1.03293,0.0329282,2.76111,1.76111,1.34778,0.347782,3.77205,2.77205,15.3016,14.3016
1.03297,0.0329727,2.80648,1.80648,1.35436,0.35436,3.86673,2.86673,19.1664,18.1664
1.03302,0.0330183,2.81348,1.81348,1.35378,0.353784,3.85748,2.85748,18.6965,17.6965
1.03307,0.0330652,2.8487,1.8487,1.35918,0.359178,3.93652,2.93652,22.5513,21.5513
1.03311,0.0331121,2.86989,1.86989,1.35897,0.358971,3.93266,2.93266,22.3192,21.3192
1.03316,0.0331606,2.93824,1.93824,1.36257,0.362569,3.98599,2.98599,25.3623,24.3623
1.03321,0.0332091,2.94687,1.94687,1.36218,0.362184,3.97936,2.97936,24.9257,23.9257
1.03326,0.0332572,2.95186,1.95186,1.36158,0.361584,3.96948,2.96948,24.2912,23.2912
1.0333,0.0333041,2.96837,1.96837,1.36615,0.36615,4.03781,3.03781,28.4968,27.4968
1.03335,0.0333514,2.96252,1.96252,1.36442,0.364416,4.01043,3.01043,26.5365,25.5365
1.0334,0.0334003,2.95547,1.95547,1.36128,0.361279,3.96169,2.96169,23.2726,22.2726
1.03345,0.0334532,2.92702,1.92702,1.35959,0.359586,3.93515,2.93515,21.6878,20.6878
1.03351,0.0335058,2.891,1.891,1.35519,0.355191,3.86796,2.86796,17.9409,16.9409
1.03356,0.0335584,2.91358,1.91358,1.35771,0.357714,3.90469,2.90469,19.6517,18.6517
1.03361,0.033613,2.86122,1.86122,1.35295,0.352947,3.83221,2.83221,15.9598,14.9598
1.03367,0.0336688,2.83218,1.83218,1.35231,0.352314,3.82195,2.82195,15.5205,14.5205
1.03372,0.0337246,2.87547,1.87547,1.34894,0.348937,3.77119,2.77119,13.4313,12.4313
1.03378,0.0337808,2.78813,1.78813,1.34306,0.343058,3.68436,2.68436,10.3013,9.30127
1.03384,0.0338435,2.78038,1.78038,1.34655,0.34655,3.73378,2.73378,11.6926,10.6926
1.0339,0.0339022,2.84551,1.84551,1.35113,0.351133,3.79948,2.79948,13.7654,12.7654
1.03396,0.0339612,2.80738,1.80738,1.34257,0.342575,3.67239,2.67239,9.10606,8.10606
1.03402,0.0340191,2.73825,1.73825,1.33231,0.332309,3.52446,2.52446,5.39589,4.39589
1.03408,0.034079,2.68173,1.68173,1.32487,0.324873,3.42041,2.42041,3.78323,2.78323
1.03414,0.0341417,2.69327,1.69327,1.32223,0.322232,3.38367,2.38367,3.37033,2.37033
1.03421,0.0342052,2.64762,1.64762,1.32526,0.325257,3.42351,2.42351,3.76968,2.76968
1.03427,0.03427,2.74168,1.74168,1.32908,0.329083,3.47466,2.47466,4.33722,3.33722
1.03433,0.0343331,2.75621,1.75621,1.32344,0.323435,3.39609,2.39609,3.34311,2.34311
1.0344,0.0343954,2.82254,1.82254,1.32904,0.329035,3.47075,2.47075,4.08434,3.08434
1.03446,0.0344582,2.83583,1.83583,1.32478,0.324779,3.41141,2.41141,3.37604,2.37604
1.03452,0.0345249,2.88244,1.88244,1.32738,0.327379,3.4458,2.4458,3.71836,2.71836
1.03459,0.0345909,2.87781,1.87781,1.3254,0.325399,3.41776,2.41776,3.41011,2.41011
1.03466,0.0346569,2.89229,1.89229,1.32459,0.32459,3.40583,2.40583,3.28775,2.28775
1.03472,0.0347233,2.81951,1.81951,1.31879,0.318792,3.32627,2.32627,2.50879,1.50879
1.03479,0.0347929,2.82095,1.82095,1.31842,0.31842,3.32034,2.32034,2.46197,1.46197
1.03486,0.0348637,2.84619,1.84619,1.32383,0.323829,3.39148,2.39148,2.99453,1.99453
1.03493,0.0349326,2.8021,1.8021,1.32012,0.320119,3.34029,2.34029,2.5352,1.5352
1.035,0.034999,2.75303,1.75303,1.31212,0.312118,3.2326,2.2326,1.70681,0.706805
1.03506,0.035065,2.76857,1.76857,1.31722,0.317224,3.29803,2.29803,2.05531,1.05531
1.03513,0.0351314,2.78081,1.78081,1.31494,0.314937,3.26693,2.26693,1.85801,0.858008
1.0352,0.0351994,2.76765,1.76765,1.30956,0.309558,3.19543,2.19543,1.44543,0.445427
1.03527,0.0352699,2.75742,1.75742,1.31039,0.310393,3.20528,2.20528,1.48963,0.489631
1.03534,0.0353403,2.81727,1.81727,1.3149,0.314902,3.26271,2.26271,1.75889,0.758893
1.03541,0.0354112,2.84696,1.84696,1.31715,0.317145,3.29122,2.29122,1.91344,0.913444
1.03548,0.0354801,2.87188,1.87188,1.31884,0.31884,3.31266,2.31266,2.03841,1.03841
1.03555,0.0355506,2.88124,1.88124,1.32322,0.323219,3.36991,2.36991,2.3938,1.3938
1.03562,0.0356186,2.87275,1.87275,1.32102,0.321019,3.33937,2.33937,2.17283,1.17283
1.03569,0.0356871,2.90055,1.90055,1.32396,0.323962,3.37772,2.37772,2.42407,1.42407
1.03575,0.0357539,2.91444,1.91444,1.32838,0.328378,3.43624,2.43624,2.84754,1.84754
1.03582,0.035822,2.91725,1.91725,1.3283,0.3283,3.4342,2.4342,2.82877,1.82877
1.03589,0.0358909,2.9771,1.9771,1.33002,0.330024,3.45678,2.45678,3.0153,2.0153
1.03596,0.0359578,2.96401,1.96401,1.33138,0.331377,3.47437,2.47437,3.16879,2.16879
1.03602,0.0360247,3.00439,2.00439,1.3307,0.330695,3.46403,2.46403,3.07146,2.07146
1.03609,0.0360883,3.02735,2.02735,1.3349,0.334897,3.52067,2.52067,3.57763,2.57763
1.03615,0.0361532,2.9775,1.9775,1.33066,0.330657,3.46084,2.46084,2.96066,1.96066
1.03622,0.0362188,2.95033,1.95033,1.32534,0.325338,3.38698,2.38698,2.3198,1.3198
1.03628,0.0362833,2.99871,1.99871,1.33212,0.332119,3.47733,2.47733,2.94432,1.94432
1.03635,0.0363474,2.95216,1.95216,1.32797,0.327971,3.41943,2.41943,2.44683,1.44683
1.03641,0.0364114,2.98205,1.98205,1.33009,0.330087,3.4472,2.4472,2.64641,1.64641
1.03648,0.0364759,3.01313,2.01313,1.3332,0.333205,3.48883,2.48883,2.96815,1.96815
1.03654,0.0365404,3.0063,2.0063,1.33436,0.334364,3.50388,2.50388,3.09594,2.09594
1.03661,0.0366069,3.01267,2.01267,1.3347,0.334697,3.50753,2.50753,3.12677,2.12677
1.03667,0.0366734,2.99371,1.99371,1.3347,0.334701,3.50662,2.50662,3.11678,2.11678
1.03674,0.0367407,2.98686,1.98686,1.33743,0.337425,3.54342,2.54342,3.44587,2.44587
1.03681,0.0368081,2.99293,1.99293,1.33491,0.334913,3.50731,2.50731,3.08848,2.08848
1.03687,0.0368746,2.95405,1.95405,1.3305,0.330501,3.44521,2.44521,2.53346,1.53346
1.03694,0.0369403,2.92514,1.92514,1.32447,0.32447,3.36196,2.36196,1.91271,0.912706
1.03701,0.0370052,2.93471,1.93471,1.32139,0.321389,3.31987,2.31987,1.66945,0.669453
1.03707,0.0370697,2.96902,1.96902,1.32519,0.325186,3.36922,2.36922,1.91946,0.919456
1.03714,0.037135,2.93544,1.93544,1.32347,0.323466,3.34528,2.34528,1.78041,0.780412
1.0372,0.0372016,2.91981,1.91981,1.31888,0.318884,3.28327,2.28327,1.4455,0.445503
1.03727,0.0372685,2.84778,1.84778,1.30945,0.309455,3.15852,2.15852,0.888941,-0.111059
1.03734,0.0373375,2.84429,1.84429,1.3038,0.303804,3.08559,2.08559,0.680645,-0.319355
1.03741,0.0374053,2.90869,1.90869,1.3104,0.310397,3.1671,2.1671,0.862194,-0.137806
1.03747,0.0374719,2.90645,1.90645,1.30972,0.30972,3.15761,2.15761,0.835538,-0.164462
1.03754,0.0375388,2.90686,1.90686,1.31235,0.312348,3.19016,2.19016,0.922202,-0.0777983
1.03761,0.0376058,2.90012,1.90012,1.31284,0.31284,3.19559,2.19559,0.937533,-0.0624669
1.03767,0.0376744,2.95753,1.95753,1.31878,0.318779,3.27105,2.27105,1.16104,0.161042
1.03774,0.037741,2.96067,1.96067,1.31747,0.317466,3.25298,2.25298,1.09548,0.0954762
1.03781,0.0378076,3.00943,2.00943,1.32273,0.322732,3.32067,2.32067,1.32544,0.32544
1.03787,0.0378734,3.01529,2.01529,1.32334,0.323336,3.32776,2.32776,1.35331,0.353314
1.03794,0.0379371,3.03482,2.03482,1.32837,0.328366,3.39344,2.39344,1.62266,0.622657
1.038,0.0380017,3.04932,2.04932,1.33177,0.331767,3.4383,2.4383,1.83866,0.838657
1.03807,0.0380675,3.06416,2.06416,1.33481,0.334813,3.47881,2.47881,2.05674,1.05674
1.03813,0.0381321,3.07648,2.07648,1.33623,0.336228,3.49731,2.49731,2.16615,1.16615
1.0382,0.0381983,3.0816,2.0816,1.33793,0.337927,3.5198,2.5198,2.30586,1.30586
1.03826,0.0382633,3.0562,2.0562,1.33806,0.338061,3.52071,2.52071,2.31057,1.31057
1.03833,0.0383299,3.09644,2.09644,1.34067,0.340673,3.556,2.556,2.54353,1.54353
1.03839,0.0383937,3.1272,2.1272,1.34776,0.347758,3.65395,2.65395,3.25056,2.25056
1.03846,0.0384578,3.10948,2.10948,1.34489,0.344895,3.61212,2.61212,2.87241,1.87241
1.03852,0.0385204,3.10721,2.10721,1.34641,0.346411,3.63261,2.63261,3.03554,2.03554
1.03858,0.0385818,3.12113,2.12113,1.34738,0.347381,3.64544,2.64544,3.14229,2.14229
1.03864,0.0386411,3.12676,2.12676,1.34715,0.347148,3.64124,2.64124,3.10408,2.10408
1.0387,0.0387013,3.13423,2.13423,1.34436,0.34436,3.60082,2.60082,2.75424,1.75424
1.03876,0.038763,3.10656,2.10656,1.33968,0.339676,3.534,2.534,2.23611,1.23611
1.03882,0.0388248,3.10094,2.10094,1.33991,0.339907,3.53631,2.53631,2.24968,1.24968
1.03889,0.038889,3.12143,2.12143,1.3445,0.344502,3.59922,2.59922,2.65311,1.65311
1.03895,0.0389512,3.09507,2.09507,1.34027,0.34027,3.53876,2.53876,2.20114,1.20114
1.03901,0.0390106,3.14078,2.14078,1.34784,0.347838,3.64267,2.64267,2.85303,1.85303
1.03907,0.039072,3.16616,2.16616,1.35188,0.351884,3.69917,2.69917,3.29879,2.29879
1.03913,0.0391326,3.1729,2.1729,1.35178,0.351782,3.69678,2.69678,3.27553,2.27553
1.03919,0.0391939,3.19829,2.19829,1.35336,0.353355,3.71845,2.71845,3.46784,2.46784
1.03925,0.0392549,3.19696,2.19696,1.35359,0.353586,3.72084,2.72084,3.48853,2.48853
1.03932,0.039318,3.21474,2.21474,1.35561,0.355611,3.74916,2.74916,3.75498,2.75498
1.03938,0.039379,3.21786,2.21786,1.35781,0.357809,3.78013,2.78013,4.0665,3.0665
1.03944,0.03944,3.22669,2.22669,1.35628,0.356276,3.75679,2.75679,3.81056,2.81056
1.0395,0.0394994,3.23703,2.23703,1.35996,0.359957,3.80934,2.80934,4.34712,3.34712
1.03956,0.03956,3.24757,2.24757,1.35983,0.359829,3.80651,2.80651,4.31218,3.31218
1.03962,0.0396189,3.24983,2.24983,1.35735,0.357349,3.76921,2.76921,3.88302,2.88302
1.03968,0.0396751,3.22087,2.22087,1.35131,0.351308,3.68064,2.68064,2.95972,1.95972
1.03973,0.0397296,3.21879,2.21879,1.3496,0.349601,3.65555,2.65555,2.75463,1.75463
1.03978,0.0397829,3.25785,2.25785,1.35482,0.354818,3.72846,2.72846,3.30792,2.30792
1.03984,0.039839,3.28983,2.28983,1.36086,0.360863,3.81459,2.81459,4.07792,3.07792
1.0399,0.0398956,3.26054,2.26054,1.35825,0.358254,3.77547,2.77547,3.6536,2.6536
1.03995,0.0399538,3.26003,2.26003,1.35939,0.359392,3.79114,2.79114,3.80489,2.80489
1.04001,0.0400099,3.25273,2.25273,1.35791,0.357915,3.76873,2.76873,3.57596,2.57596
1.04006,0.0400636,3.23995,2.23995,1.36172,0.361721,3.82303,2.82303,4.09433,3.09433
1.04012,0.0401174,3.22845,2.22845,1.36441,0.36441,3.86159,2.86159,4.50926,3.50926
1.04017,0.0401662,3.28174,2.28174,1.37023,0.370233,3.94649,2.94649,5.5071,4.5071
1.04022,0.0402166,3.32255,2.32255,1.37677,0.376767,4.04361,3.04361,6.87195,5.87195
1.04027,0.04027,3.31982,2.31982,1.37696,0.376958,4.04566,3.04566,6.90391,5.90391
1.04032,0.0403221,3.35715,2.35715,1.38471,0.384709,4.16348,3.16348,8.92959,7.92959
1.04038,0.0403754,3.3581,2.3581,1.38186,0.381863,4.11795,3.11795,7.93981,6.93981
1.04043,0.0404283,3.33723,2.33723,1.37946,0.37946,4.07972,3.07972,7.19225,6.19225
1.04048,0.0404796,3.36086,2.36086,1.38009,0.380088,4.08855,3.08855,7.34603,6.34603
1.04053,0.0405313,3.37802,2.37802,1.37889,0.378893,4.06925,3.06925,6.99287,5.99287
1.04058,0.0405838,3.37949,2.37949,1.37987,0.379866,4.08335,3.08335,7.23426,6.23426
1.04063,0.0406347,3.38642,2.38642,1.38141,0.381407,4.10625,3.10625,7.64037,6.64037
1.04068,0.040684,3.4389,2.4389,1.38976,0.38976,4.23451,3.23451,10.0441,9.04411
1.04073,0.0407328,3.46162,2.46162,1.39591,0.395913,4.33111,3.33111,12.3506,11.3506
1.04078,0.0407817,3.48561,2.48561,1.40191,0.401915,4.42704,3.42704,15.1042,14.1042
1.04083,0.0408322,3.46354,2.46354,1.40238,0.402379,4.43377,3.43377,15.3292,14.3292
1.04089,0.0408859,3.51593,2.51593,1.4118,0.411797,4.58816,3.58816,20.7101,19.7101
1.04094,0.0409405,3.48666,2.48666,1.40674,0.406741,4.50136,3.50136,16.7447,15.7447
1.041,0.0409963,3.44578,2.44578,1.39531,0.395306,4.30909,3.30909,9.51435,8.51435
1.04105,0.0410517,3.46829,2.46829,1.40024,0.400241,4.38776,3.38776,11.2636,10.2636
1.04111,0.0411075,3.4721,2.4721,1.40251,0.402508,4.42389,3.42389,12.1947,11.1947
1.04116,0.0411605,3.4357,2.4357,1.39991,0.39991,4.38021,3.38021,10.9738,9.97375
1.04121,0.0412122,3.42143,2.42143,1.40401,0.404015,4.4462,3.4462,12.637,11.637
1.04126,0.0412639,3.39492,2.39492,1.40085,0.400849,4.39304,3.39304,11.1069,10.1069
1.04132,0.0413161,3.373,2.373,1.40368,0.40368,4.43838,3.43838,12.2585,11.2585
1.04137,0.041367,3.40082,2.40082,1.40981,0.409806,4.53829,3.53829,15.0372,14.0372
1.04142,0.0414187,3.47664,2.47664,1.41349,0.413491,4.59915,3.59915,17.0651,16.0651
1.04147,0.0414701,3.47794,2.47794,1.41119,0.411193,4.55925,3.55925,15.5637,14.5637
1.04152,0.0415231,3.48027,2.48027,1.41351,0.413508,4.59728,3.59728,16.8665,15.8665
1.04158,0.0415785,3.45203,2.45203,1.41238,0.412378,4.57704,3.57704,16.1085,15.1085
1.04163,0.0416335,3.48167,2.48167,1.41141,0.411407,4.55958,3.55958,15.4807,14.4807
1.04169,0.0416873,3.48643,2.48643,1.41158,0.411578,4.56147,3.56147,15.5382,14.5382
1.04174,0.0417403,3.48951,2.48951,1.40973,0.409727,4.5293,3.5293,14.4251,13.4251
1.04179,0.0417937,3.51192,2.51192,1.41519,0.415186,4.61981,3.61981,17.3278,16.3278
1.04185,0.0418475,3.52811,2.52811,1.41587,0.415866,4.6304,3.6304,17.7204,16.7204
1.0419,0.0419005,3.55081,2.55081,1.41948,0.419477,4.69097,3.69097,20.0517,19.0517
1.04196,0.0419551,3.55653,2.55653,1.41768,0.41768,4.65894,3.65894,18.6598,17.6598
1.04201,0.0420118,3.52507,2.52507,1.41431,0.414313,4.59998,3.59998,16.266,15.266
1.04207,0.0420672,3.54189,2.54189,1.4117,0.411701,4.55457,3.55457,14.6368,13.6368
1.04212,0.0421206,3.50336,2.50336,1.41216,0.412159,4.5613,3.5613,14.8481,13.8481
1.04218,0.0421761,3.49814,2.49814,1.40951,0.40951,4.51556,3.51556,13.3378,12.3378
1.04223,0.0422307,3.48468,2.48468,1.41053,0.410533,4.53167,3.53167,13.8117,12.8117
1.04228,0.0422833,3.515,2.515,1.41156,0.411559,4.54789,3.54789,14.3043,13.3043
1.04234,0.0423372,3.50459,2.50459,1.41624,0.416238,4.62556,3.62556,16.7633,15.7633
1.04239,0.0423922,3.48642,2.48642,1.4132,0.413205,4.57279,3.57279,14.8244,13.8244
1.04245,0.0424485,3.41613,2.41613,1.41151,0.411512,4.5431,3.5431,13.8453,12.8453
1.0425,0.0425024,3.42327,2.42327,1.41647,0.416473,4.62544,3.62544,16.3716,15.3716
1.04256,0.042557,3.47589,2.47589,1.4203,0.420305,4.68974,3.68974,18.6613,17.6613
1.04261,0.0426113,3.50959,2.50959,1.42551,0.425506,4.77834,3.77834,22.2118,21.2118
1.04267,0.0426692,3.48452,2.48452,1.41808,0.418084,4.64698,3.64698,16.0322,15.0322
1.04273,0.0427296,3.47011,2.47011,1.41084,0.410841,4.52133,3.52133,11.6431,10.6431
1.04279,0.0427904,3.39938,2.39938,1.4057,0.405697,4.43369,3.43369,9.35617,8.35617
1.04285,0.0428536,3.39833,2.39833,1.40522,0.405221,4.42465,3.42465,9.1582,8.1582
1.04292,0.0429173,3.37625,2.37625,1.40157,0.401568,4.363,3.363,7.86283,6.86283
1.04298,0.0429797,3.36572,2.36572,1.39552,0.395517,4.26291,3.26291,6.035,5.035
1.04304,0.0430405,3.32082,2.32082,1.38566,0.385664,4.10391,3.10391,3.75702,2.75702
1.0431,0.0431017,3.33876,2.33876,1.38882,0.388823,4.15201,3.15201,4.2,3.2
1.04316,0.043165,3.33911,2.33911,1.38677,0.386768,4.11863,3.11863,3.85632,2.85632
1.04323,0.0432278,3.38042,2.38042,1.39018,0.390181,4.17085,3.17085,4.34852,3.34852
1.04329,0.0432927,3.35621,2.35621,1.38544,0.385442,4.09488,3.09488,3.54501,2.54501
1.04336,0.0433589,3.35407,2.35407,1.39875,0.398746,4.30103,3.30103,5.34829,4.34829
1.04342,0.0434242,3.39013,2.39013,1.40269,0.402685,4.36367,3.36367,6.13308,5.13308
1.04349,0.0434883,3.43319,2.43319,1.41019,0.410189,4.48537,3.48537,7.85923,6.85923
1.04355,0.0435508,3.44639,2.44639,1.40809,0.40809,4.44914,3.44914,7.21318,6.21318
1.04362,0.0436161,3.47192,2.47192,1.41664,0.41664,4.59025,3.59025,9.52287,8.52287
1.04368,0.0436814,3.48003,2.48003,1.40356,0.403559,4.36577,3.36577,4.80738,3.80738
1.04375,0.0437492,3.48429,2.48429,1.40731,0.407309,4.42612,3.42612,5.47688,4.47688
1.04382,0.043817,3.50368,2.50368,1.4069,0.4069,4.4181,3.4181,5.37328,4.37328
1.04389,0.043886,3.48584,2.48584,1.41296,0.412956,4.51733,3.51733,6.59138,5.59138
1.04395,0.0439542,3.5584,2.5584,1.41758,0.417577,4.59406,3.59406,7.72034,6.72034
1.04402,0.0440216,3.56277,2.56277,1.42867,0.428674,4.78253,3.78253,10.9203,9.92034
1.04409,0.0440886,3.53923,2.53923,1.42653,0.426533,4.74341,3.74341,10.0105,9.01045
1.04415,0.0441519,3.58586,2.58586,1.43423,0.434233,4.87683,3.87683,12.8515,11.8515
1.04422,0.0442164,3.5902,2.5902,1.44098,0.440985,4.99639,3.99639,16.0304,15.0304
1.04428,0.0442802,3.64217,2.64217,1.4418,0.441799,5.00993,4.00993,16.4608,15.4608
1.04435,0.0443451,3.66858,2.66858,1.46302,0.463021,5.39688,4.39688,29.3096,28.3096
1.04441,0.0444093,3.70499,2.70499,1.47626,0.476265,5.65253,4.65253,43.3325,42.3325
1.04448,0.0444751,3.69633,2.69633,1.48354,0.483538,5.79774,4.79774,54.5673,53.5673
1.04454,0.044538,3.68442,2.68442,1.47824,0.478239,5.68739,4.68739,44.0377,43.0377
1.0446,0.0445977,3.67972,2.67972,1.47533,0.475335,5.62744,4.62744,39.3243,38.3243
1.04466,0.0446598,3.63446,2.63446,1.47248,0.472485,5.56891,4.56891,35.1687,34.1687
1.04472,0.0447199,3.60735,2.60735,1.46614,0.466136,5.44164,4.44164,27.0287,26.0287
1.04478,0.0447841,3.63725,2.63725,1.47404,0.474035,5.59449,4.59449,34.6904,33.6904
1.04485,0.0448491,3.64783,2.64783,1.47589,0.475889,5.63004,4.63004,36.9004,35.9004
1.04492,0.0449161,3.64889,2.64889,1.47631,0.476308,5.63692,4.63692,37.3351,36.3351
1.04498,0.0449832,3.66086,2.66086,1.47635,0.47635,5.63622,4.63622,37.2666,36.2666
1.04505,0.045049,3.71166,2.71166,1.48765,0.487646,5.86194,4.86194,52.3409,51.3409
1.04511,0.0451144,3.72927,2.72927,1.49366,0.49366,5.98518,4.98518,63.4406,62.4406
1.04518,0.0451778,3.72106,2.72106,1.49758,0.497584,6.06632,5.06632,72.1007,71.1007
1.04524,0.0452449,3.69386,2.69386,1.50132,0.501317,6.14442,5.14442,81.4495,80.4495
1.04531,0.0453136,3.71358,2.71358,1.50201,0.502013,6.15772,5.15772,83.1856,82.1856
1.04538,0.045381,3.69617,2.69617,1.49869,0.498687,6.08408,5.08408,73.0709,72.0709
1.04544,0.045442,3.76993,2.76993,1.50959,0.509595,6.31495,5.31495,101.055,100.055
1.0455,0.0455046,3.71191,2.71191,1.50141,0.501411,6.13346,5.13346,71.6393,70.6393
1.04556,0.0455635,3.60734,2.60734,1.49908,0.499085,6.0822,5.0822,65.5547,64.5547
1.04562,0.0456224,3.63617,2.63617,1.49383,0.493828,5.96902,4.96902,53.1971,52.1971
1.04568,0.0456817,3.60177,2.60177,1.48782,0.487815,5.84167,4.84167,41.7026,40.7026
1.04574,0.0457374,3.60756,2.60756,1.47879,0.47879,5.6552,4.6552,28.2418,27.2418
1.0458,0.0457963,3.70902,2.70902,1.48861,0.488606,5.85051,4.85051,38.0812,37.0812
1.04586,0.0458573,3.73342,2.73342,1.48625,0.486246,5.80039,4.80039,34.7641,33.7641
1.04592,0.0459199,3.67395,2.67395,1.47895,0.478949,5.64926,4.64926,25.5883,24.5883
1.04598,0.0459813,3.65891,2.65891,1.48515,0.485149,5.77218,4.77218,31.2018,30.2018
1.04604,0.0460422,3.61817,2.61817,1.48214,0.48214,5.70939,4.70939,27.755,26.755
1.0461,0.0461008,3.60485,2.60485,1.48503,0.485028,5.76629,4.76629,30.5351,29.5351
1.04616,0.0461601,3.64814,2.64814,1.49555,0.495549,5.97899,4.97899,41.8993,40.8993
1.04622,0.0462207,3.61281,2.61281,1.48865,0.48865,5.83284,4.83284,31.5272,30.5272
1.04628,0.0462801,3.60649,2.60649,1.4831,0.483105,5.71756,4.71756,25.2157,24.2157
1.04634,0.0463382,3.54171,2.54171,1.48198,0.481983,5.69359,4.69359,24.1349,23.1349
1.0464,0.0463972,3.62518,2.62518,1.48288,0.48288,5.71027,4.71027,24.8368,23.8368
1.04646,0.0464582,3.65335,2.65335,1.48597,0.485968,5.77126,4.77126,27.5045,26.5045
1.04652,0.0465184,3.69927,2.69927,1.48529,0.485287,5.75599,4.75599,26.7547,25.7547
1.04658,0.0465802,3.7278,2.7278,1.49805,0.498048,6.01423,5.01423,38.8729,37.8729
1.04664,0.0466412,3.71743,2.71743,1.49273,0.492734,5.90078,4.90078,31.4418,30.4418
1.0467,0.0467026,3.72967,2.72967,1.49599,0.49599,5.96687,4.96687,34.984,33.984
1.04677,0.0467665,3.73168,2.73168,1.49207,0.49207,5.88307,4.88307,29.9971,28.9971
1.04683,0.0468292,3.71985,2.71985,1.49458,0.494585,5.93369,4.93369,32.5897,31.5897
1.04689,0.0468919,3.75999,2.75999,1.49654,0.496536,5.97289,4.97289,34.7484,33.7484
1.04696,0.046959,3.70842,2.70842,1.49698,0.496976,5.98051,4.98051,35.1767,34.1767
1.04703,0.0470274,3.63159,2.63159,1.48868,0.488685,5.80395,4.80395,24.6468,23.6468
1.0471,0.0470979,3.61513,2.61513,1.4885,0.488495,5.79837,4.79837,24.3916,23.3916
1.04717,0.0471692,3.59747,2.59747,1.47762,0.477625,5.57257,4.57257,14.7603,13.7603
1.04724,0.0472417,3.62044,2.62044,1.47845,0.47845,5.5874,4.5874,15.1486,14.1486
1.04731,0.047315,3.63262,2.63262,1.47288,0.472883,5.47418,4.47418,12.0302,11.0302
1.04739,0.0473871,3.65548,2.65548,1.47656,0.476564,5.54502,4.54502,13.5988,12.5988
1.04746,0.0474588,3.57128,2.57128,1.47232,0.472324,5.45911,4.45911,11.4571,10.4571
1.04753,0.0475289,3.56869,2.56869,1.47463,0.474626,5.50266,4.50266,12.3753,11.3753
1.0476,0.0476022,3.49593,2.49593,1.46447,0.464465,5.30001,4.30001,7.75163,6.75163
1.04768,0.0476792,3.44651,2.44651,1.47018,0.470183,5.40836,4.40836,9.35245,8.35245
1.04775,0.0477546,3.40401,2.40401,1.47358,0.473577,5.47298,4.47298,10.4784,9.47837
1.04783,0.04783,3.28937,2.28937,1.496,0.495998,5.91348,4.91348,19.016,18.016
1.0479,0.0479022,3.28825,2.28825,1.48926,0.489261,5.77069,4.77069,14.3548,13.3548
1.04797,0.0479743,3.25272,2.25272,1.47804,0.478037,5.53868,4.53868,8.50183,7.50183
1.04805,0.0480477,3.23176,2.23176,1.4849,0.484899,5.67332,4.67332,10.5895,9.58946
1.04812,0.0481239,3.15754,2.15754,1.47466,0.474665,5.46376,4.46376,6.61895,5.61895
1.0482,0.0481985,3.24215,2.24215,1.47844,0.478438,5.53628,4.53628,7.50465,6.50465
1.04827,0.0482719,3.37303,2.37303,1.47555,0.475552,5.47732,4.47732,6.69032,5.69032
1.04835,0.0483457,3.39623,2.39623,1.47088,0.47088,5.38369,4.38369,5.52774,4.52774
1.04842,0.0484203,3.37523,2.37523,1.48819,0.488187,5.71819,4.71819,9.00333,8.00333
1.04849,0.0484938,3.30506,2.30506,1.49199,0.491993,5.79399,4.79399,10.2063,9.20627
1.04857,0.0485688,3.33313,2.33313,1.48172,0.481717,5.58037,4.58037,6.38748,5.38748
1.04865,0.0486483,3.34787,2.34787,1.47963,0.479631,5.53667,4.53667,5.8759,4.8759
1.04873,0.0487275,3.34307,2.34307,1.47864,0.478638,5.51508,4.51508,5.63951,4.63951
1.04881,0.0488083,3.41278,2.41278,1.47423,0.474233,5.42561,4.42561,4.7078,3.7078
1.04889,0.0488882,3.3679,2.3679,1.4623,0.462301,5.18975,4.18975,2.62942,1.62942
1.04897,0.0489719,3.31086,2.31086,1.45372,0.45372,5.02513,4.02513,1.78126,0.781261
1.04905,0.0490511,3.28093,2.28093,1.45821,0.458211,5.10616,4.10616,2.07125,1.07125
1.04913,0.0491327,3.37537,2.37537,1.46039,0.460387,5.14513,4.14513,2.23007,1.23007
